The clustered regularly interspaced short palindromic repeat (CRISPR)-associated (Cas) systems are adaptive immune systems of bacteria. A type II CRISPR-Cas9 system from Streptococcus pyogenes has recently been developed into a genome engineering tool for prokaryotes and eukaryotes. Here, we present a single-plasmid system which allows efficient genome editing of Bacillus subtilis The plasmid pJOE8999 is a shuttle vector that has a pUC minimal origin of replication for Escherichia coli, the temperature-sensitive replication origin of plasmid pE194(ts) for B. subtilis, and a kanamycin resistance gene working in both organisms. For genome editing, it carries the cas9 gene under the control of the B. subtilis mannose-inducible promoter PmanP and a single guide RNA (sgRNA)-encoding sequence transcribed via a strong promoter. This sgRNA guides the Cas9 nuclease to its target. The 20-nucleotide spacer sequence at the 5' end of the sgRNA sequence, responsible for target specificity, is located between BsaI sites. Thus, the target specificity is altered by changing the spacer sequences via oligonucleotides fitted between the BsaI sites. Cas9 in complex with the sgRNA induces double-strand breaks (DSBs) at its target site. Repair of the DSBs and the required modification of the genome are achieved by adding homology templates, usually two PCR fragments obtained from both sides of the target sequence. Two adjacent SfiI sites enable the ordered integration of these homology templates into the vector. The function of the CRISPR-Cas9 vector was demonstrated by introducing two large deletions in the B. subtilis chromosome and by repair of the trpC2 mutation of B. subtilis 168.              Importance:                    In prokaryotes, most methods used for scarless genome engineering are based on selection-counterselection systems. The disadvantages are often the lack of a suitable counterselection marker, the toxicity of the compounds needed for counterselection, and the requirement of certain mutations in the target strain. CRISPR-Cas systems were recently developed as important tools for genome editing. The single-plasmid system constructed for the genome editing of B. subtilis overcomes the problems of counterselection methods. It allows deletions and introduction of point mutations. It is easy to handle and very efficient, and it may be adapted for use in other firmicutes.	0
In the United States, 1 in 8 women will be diagnosed with breast cancer in her lifetime. Along with genetics, the environment contributes to disease development, but what these exact environmental factors are remains unknown. We have previously shown that breast tissue is not sterile but contains a diverse population of bacteria. We thus believe that the host's local microbiome could be modulating the risk of breast cancer development. Using 16S rRNA amplicon sequencing, we show that bacterial profiles differ between normal adjacent tissue from women with breast cancer and tissue from healthy controls. Women with breast cancer had higher relative abundances of Bacillus, Enterobacteriaceae and Staphylococcus Escherichia coli (a member of the Enterobacteriaceae family) and Staphylococcus epidermidis, isolated from breast cancer patients, were shown to induce DNA double-stranded breaks in HeLa cells using the histone-2AX (H2AX) phosphorylation (γ-H2AX) assay. We also found that microbial profiles are similar between normal adjacent tissue and tissue sampled directly from the tumor. This study raises important questions as to what role the breast microbiome plays in disease development or progression and how we can manipulate this for possible therapeutics or prevention.              Importance:                    This study shows that different bacterial profiles in breast tissue exist between healthy women and those with breast cancer. Higher relative abundances of bacteria that had the ability to cause DNA damage in vitro were detected in breast cancer patients, as was a decrease in some lactic acid bacteria, known for their beneficial health effects, including anticarcinogenic properties. This study raises important questions as to the role of the mammary microbiome in modulating the risk of breast cancer development.	0
Stress-induced abdominal dysfunction is an attractive target for probiotics. To investigate the effects of the probiotic Lactobacillus casei strain Shirota on abdominal dysfunction, a double-blind, placebo-controlled trial was conducted with healthy medical students undertaking an authorized nationwide examination for academic advancement. For 8 weeks, until the day before the examination, 23 and 24 subjects consumed an L. casei strain Shirota-fermented milk and a placebo milk daily, respectively. In addition to assessments of abdominal symptoms, psychophysical state, and salivary stress markers, gene expression changes in peripheral blood leukocytes and composition of the gut microbiota were analyzed using DNA microarray analysis and 16S rRNA gene amplicon sequence analysis, respectively, before and after the intervention. Stress-induced increases in a visual analog scale measuring feelings of stress, the total score of abdominal dysfunction, and the number of genes with changes in expression of more than 2-fold in leukocytes were significantly suppressed in the L. casei strain Shirota group compared with those in the placebo group. A significant increase in salivary cortisol levels before the examination was observed only in the placebo group. The administration of L. casei strain Shirota, but not placebo, significantly reduced gastrointestinal symptoms. Moreover, 16S rRNA gene amplicon sequencing demonstrated that the L. casei strain Shirota group had significantly higher numbers of species, a marker of the alpha-diversity index, in their gut microbiota and a significantly lower percentage of Bacteroidaceae than the placebo group. Our findings indicate that the daily consumption of probiotics, such as L. casei strain Shirota, preserves the diversity of the gut microbiota and may relieve stress-associated responses of abdominal dysfunction in healthy subjects exposed to stressful situations.              Importance:                    A novel clinical trial was conducted with healthy medical students under examination stress conditions. It was demonstrated that the daily consumption of lactic acid bacteria provided health benefits to prevent the onset of stress-associated abdominal symptoms and a good change of gut microbiota in healthy medical students.	0
Phasins are the major polyhydroxyalkanoate (PHA) granule-associated proteins. They promote bacterial growth and PHA synthesis and affect the number, size, and distribution of the granules. These proteins can be classified in 4 families with distinctive characteristics. Low-resolution structural studies and in silico predictions were performed in order to elucidate the structure of different phasins. Most of these proteins share some common structural features, such as a preponderant α-helix composition, the presence of disordered regions that provide flexibility to the protein, and coiled-coil interacting regions that form oligomerization domains. Due to their amphiphilic nature, these proteins play an important structural function, forming an interphase between the hydrophobic content of PHA granules and the hydrophilic cytoplasm content. Phasins have been observed to affect both PHA accumulation and utilization. Apart from their role as granule structural proteins, phasins have a remarkable variety of additional functions. Different phasins have been determined to (i) activate PHA depolymerization, (ii) increase the expression and activity of PHA synthases, (iii) participate in PHA granule segregation, and (iv) have both in vivo and in vitro chaperone activities. These properties suggest that phasins might play an active role in PHA-related stress protection and fitness enhancement. Due to their granule binding capacity and structural flexibility, several biotechnological applications have been developed using different phasins, increasing the interest in the study of these remarkable proteins.	0
Airborne dispersal of microalgae has largely been a blind spot in environmental biological studies because of their low concentration in the atmosphere and the technical limitations in investigating microalgae from air samples. Recent studies show that airborne microalgae can survive air transportation and interact with the environment, possibly influencing their deposition rates. This minireview presents a summary of these studies and traces the possible route, step by step, from established ecosystems to new habitats through air transportation over a variety of geographic scales. Emission, transportation, deposition, and adaptation to atmospheric stress are discussed, as well as the consequences of their dispersal on health and the environment and state-of-the-art techniques to detect and model airborne microalga dispersal. More-detailed studies on the microalga atmospheric cycle, including, for instance, ice nucleation activity and transport simulations, are crucial for improving our understanding of microalga ecology, identifying microalga interactions with the environment, and preventing unwanted contamination events or invasions.	0
A carbohydrate esterase called glucuronoyl esterase (GE) was discovered 10 years ago in a cellulolytic system of the wood-rotting fungus Schizophyllum commune Genes coding for GEs were subsequently found in a number of microbial genomes, and a new family of carbohydrate esterases (CE15) has been established. The multidomain structures of GEs, together with their catalytic properties on artificial substrates and positive effect on enzymatic saccharification of plant biomass, led to the view that the esterases evolved for hydrolysis of the ester linkages between 4-O-methyl-d-glucuronic acid of plant glucuronoxylans and lignin alcohols, one of the crosslinks in the plant cell walls. This idea of the function of GEs is further supported by the effects of cloning of fungal GEs in plants and by very recently reported evidence for changes in the size of isolated lignin-carbohydrate complexes due to uronic acid de-esterification. These facts make GEs interesting candidates for biotechnological applications in plant biomass processing and genetic modification of plants. This article is a brief summary of current knowledge of these relatively recent and unexplored esterases.	0
Clostridium perfringens is an important pathogen to human and animals and causes a wide array of diseases, including histotoxic and gastrointestinal illnesses. C. perfringens spores are crucial in terms of the pathogenicity of this bacterium because they can survive in a dormant state in the environment and return to being live bacteria when they come in contact with nutrients in food or the human body. Although the strategies to inactivate C. perfringens vegetative cells are effective, the inactivation of C. perfringens spores is still a great challenge. A number of studies have been conducted in the past decade or so toward developing efficient inactivation strategies for C. perfringens spores and vegetative cells, which include physical approaches and the use of chemical preservatives and naturally derived antimicrobial agents. In this review, different inactivation strategies applied to control C. perfringens cells and spores are summarized, and the potential limitations and challenges of these strategies are discussed.	0
Antimony (Sb) is a toxic metalloid that occurs widely at trace concentrations in soil, aquatic systems, and the atmosphere. Nowadays, with the development of its new industrial applications and the corresponding expansion of antimony mining activities, the phenomenon of antimony pollution has become an increasingly serious concern. In recent years, research interest in Sb has been growing and reflects a fundamental scientific concern regarding Sb in the environment. In this review, we summarize the recent research on bacterial antimony transformations, especially those regarding antimony uptake, efflux, antimonite oxidation, and antimonate reduction. We conclude that our current understanding of antimony biochemistry and biogeochemistry is roughly equivalent to where that of arsenic was some 20 years ago. This portends the possibility of future discoveries with regard to the ability of microorganisms to conserve energy for their growth from antimony redox reactions and the isolation of new species of "antimonotrophs."	0
Acetogenic bacteria are a diverse group of strictly anaerobic bacteria that utilize the Wood-Ljungdahl pathway for CO2 fixation and energy conservation. These microorganisms play an important part in the global carbon cycle and are a key component of the anaerobic food web. Their most prominent metabolic feature is autotrophic growth with molecular hydrogen and carbon dioxide as the substrates. However, most members also show an outstanding metabolic flexibility for utilizing a vast variety of different substrates. In contrast to autotrophic growth, which is hardly competitive, metabolic flexibility is seen as a key ability of acetogens to compete in ecosystems and might explain the almost-ubiquitous distribution of acetogenic bacteria in anoxic environments. This review covers the latest findings with respect to the heterotrophic metabolism of acetogenic bacteria, including utilization of carbohydrates, lactate, and different alcohols, especially in the model acetogen Acetobacterium woodii Modularity of metabolism, a key concept of pathway design in synthetic biology, together with electron bifurcation, to overcome energetic barriers, appears to be the basis for the amazing substrate spectrum. At the same time, acetogens depend on only a relatively small number of enzymes to expand the substrate spectrum. We will discuss the energetic advantages of coupling CO2 reduction to fermentations that exploit otherwise-inaccessible substrates and the ecological advantages, as well as the biotechnological applications of the heterotrophic metabolism of acetogens.	0
Tissue biocompatibility of cellulose and its derivatives was examined in two in vivo tests, one for absorbance by living tissue and one for foreign body reaction. The samples examined were regenerated celluloses and cellulose derivatives: methyl cellulose, ethyl cellulose, aminoethyl cellulose, hydroxyethyl cellulose, and cellulosic polyion complexes. The in vivo absorbance by living tissue was found to depend on the degree of crystallinity and the chemical structure of the sample. The foreign body reaction was relatively mild for all the samples examined, showing that cellulose can be converted to biocompatible materials by physical and/or chemical transformation.	0
